hash,text,count,cosineSim,label
3035777203030964011,is so excited for Christmas!!! It's hard to beleive it's only in about a month!!! I haven't even started my christmas shopping!!!,null,null,NotQuote
2996578519023956736,"Seven books, two best friends, some new music, and a lot of coffee make for an awesome day. :) And now, sleep.",null,null,NotQuote
397223624136118848,"Well its 1 2 3 4 take the elevator at the hotel yorba I'll be glad to see you later, all they got inside is vacancy","[4, 8, 8, 6, 4, 0, 4]",0.9454934908885438,quote
6554540895636298535,"workingg on italian and stuff ; my stomach really hurts, someone needs to come and make it better rofl . (;<3",null,null,NotQuote
-6316729939374560453,"my husband is at a cubs game with, check this out, my stepfather ( his step father-in-law) his step brother-in-law, and his step father-in-law's x-wife's husband. Should I draw a diagram?",null,null,NotQuote
-1352315758497576778,"making my sign for Chill Beats 2010 and waiting to find out if Phil Yam and Sal Saia are alive or not. GO TO CHILL BEATS!!! Ingle auditorium, $6 to get in to the best a cappella show you're gunna see this year.Think about why you're not going yet, then forget that crap and be there! 8Beat Measure is awesome, don't miss out!",null,null,NotQuote
60190644605778969,I'm fucking done. I don't need this type of shit in my life. If people don't grow up and stop controlling other things because of something that has happened to them then someone please help them.,null,null,NotQuote
4888114461026590885,"sooooooooooo tiiiired :P had fun last night, tonite.. spending time with my luvie <3 can't even wait!!!! Reading week next week ;D whoot!",null,null,NotQuote
4411292134302542929,"Dear @$$ Hole,  I hate you so much you made me so stressed yesterday I was acting mean like I had no heart just like you >:o I hope you die and go to hell.  From  Octavia Asia Smith x//3",null,null,NotQuote
-831592091310987002,"woah that was freaky, it looked like my bedroom door shut itself but when I went closer I could see whodunnit: the cat :P",null,null,NotQuote
-5730295459226480409,there comes a time where you either shut up and get married or just break up for good - at some point the game has to end... im exhausted and i just read about it on my status updates! gosh lol,null,null,NotQuote
3916228710350454505,"wants to go somewhere cool. If anyone wants to abduct me and take me to, like, the mountains or the Northwest Pacific coast, feel free!",null,null,NotQuote
-7863073591344684917,"Ok, so here is the deal. Everybody is to drop what they are doing, immediately, and come and kidnap me, and take me away to Luther, ok? Ok . . please and thank you. BECAUSE I MISS YOU ALL WAY TOO MUCH AND IT ISN'T FAIR >_< The end . . . . . . .",null,null,NotQuote
5246463752439002621,"got stung from poisonous plants in weed garden, this sucks, half done cutting hedges and starting to rain, to short to cut the middle of hedges, now what am i gonna do :(",null,null,NotQuote
7211933378015158493,": failed at pouring peas into the pan, they went all over the floor, all over the hob and even into the oven gloves!",null,null,NotQuote
2701792862862678573,I want the 'Kokoro no Tamago' book... I wish DelRey would license it... Wait. I don't want DelRey anywhere near that book!! They killed the translations for Shugo Chara! enough!! I hope I can order it online...,null,null,NotQuote
-8782936659673837890,"To all my friends and family who came over, FB messaged, texted and called to tell me Happy Birthday, from the bottom of my heart, you guys are awesome and I thank you.",null,null,NotQuote
-6050048947261843391,"horoscope:Tuesday, May 11th, 2010 Even if you have done a good  job of maintaining an even keel, the winds are picking up now and could  fill your sails. Logical Mercury is turning direct today in your 8th  House of Intimacy, which could tilt your passions toward or away from  someone. Your emotions will be intense whichever way you go. Don't try  to restrain yourself now; share with conviction what's in your heart.",null,null,NotQuote
8313186618434209090,"did my speech today. Guess its nice to have it done and over with, although i did read like every other sentence from my Q-cards (i had the majority of it memorized before, ok? i just kinda forget it when i got up there:P) but anywho now i dont have to work on my speech on top of studying for geo and history",null,null,NotQuote
-2576931546272332320,I know been gone for awhile . I'm back but will be watching my time more closely here. thank all of you for being precious friends and family.,"[4, 2, 0, 0, 4, 0, 0, 0, 4, 0]",0.9097788894932649,suspect
-8745145987555997086,Wow really? You don't care that i want to go home? You don't care that i am willing to walk? You just tell me not to get hit by a car. Bad parenting geez.,"[2, 2, 0, 4, 0, 0, 0, 0, 0]",0.9424012433126456,quote
-1263587682255686818,my son turned one yesterday....... it seems like i just brought him home from the hospital not that long ago where is the time going,null,null,NotQuote
-1617952374798098500,its not bout findn da 1 2 mend da missn pieces of ur <//3 but 2 keep follown da missn pieces dat u come across while walkn down ur path leadn u 2 da 1 dat da pieces blong 2 if u hav faith & keep seekn 4 da owner w// patience due n good time both of u will open ur eyes 2 eachother & n dat moment u will hav put 2gether da pieces dat u thought were lost R n da hands of ur other formn both halves as 1 completen 1 another,"[4, 0, 2, 2, 0, 0, 0, 6, 0, 0]",0.8498694607399059,suspect
-8031857484094339181,"I get sooo happy to hear your small voice on the phone, but also I get sooo much sadder because I want to hold you my precious boy :) <3","[2, 0, 8, 0, 2, 0, 0, 0, 0, 2]",0.9050211849290385,suspect
-293391204143993963,went to cook eggs and got a tad carried away and made a fried breakfast fit for a king.........shame i'm not particularly hungry.,null,null,NotQuote
2302904555849883983,"Out losing at sum bingo. All Ive won was a cpu to play on. Ya'll send sum luck my way, the 750 gm next! BINGO!!",null,null,NotQuote
-4009819031928003568,When I get mad and I get pissed I grab out my pen and write out a list of all the assholes that wont be missed youve made my shit list L7?,"[4, 6, 8, 8, 2, 3, 3, 5, 4]",0.9657506907157624,quote
9195096975705689124,Have you ever wished for an endless night? Lassoed the moon and the stars and pulled that rope tight. Have you ever held your breath and asked yourself will it ever get better than tonight? PINK: Glitter In the Air,"[8, 4, 2, 8, 0, 0, 2, 6]",0.9814928417866038,quote
-922737488348183458,"2 days ago,  I was having a look, in a book,  and I saw a pictured of a guy fried up above his knee.  I said I can relate, 'cause lately i've been  thinking of combustication as a welcome  vacation from the planet Earth.  Like, Gravity, Hypocracy, and the parrol's of being in 3D,  ..but thinking so much differently.","[4, 4, 4, 2, 0, 4, 8, 0, 8, 4]",0.9855427882968277,quote
-7971418695889160828,My tummy is peeling where I got burnt last week...ew. -├Å- and I made use of my MAD NINJA FLEXIBILITY SKILLZ today XD,null,null,NotQuote
-325266907111959050,"We touch I feel a rush, we clutch, it isn't much but it's enough to make me wonder what's in store for us","[4, 6, 4, 8, 4, 2, 4, 0]",0.9613577952007394,quote
-1115939732442299379,"My apartment building burned in a fire. Now I'm homeless until they move me into a new place. Could be this weekend, but most of my stuff will be a loss due to water damage. Is there any such thing as good luck?",null,null,NotQuote
-3598499153983567387,"What a fantastic weekend! Had so much fun at Leigh, Heather, and Holly's birthday party. Last night at the Gypsy I saw people I hadn't seen in forever! My life is pretty darn great!",null,null,NotQuote
-3496507748565581642,(918):  when she said she was from California you started sobbing. You begged her not to melt your popsicle because you paid good money for it and you just wanted to eat it in peace.,null,null,NotQuote
-1271965214487523294,"Dad's home for a month, he's going to be there for my 18th birthday, and this is the longest I've get to see him since March of last year, not to mention Outdoor School, so why do I feel like I'm missing something?",null,null,NotQuote
1947412372517790032,"When you try your best but you don't succeed, when you get what you want but not what you need... Stuck in reverse...","[4, 4, 8, 2, 2, 0, 2, 6]",0.9663458654936864,quote
7881414442197290907,"So happy today ... ^___^ ... up until now, I can say that most of things that happening now isn't what I was expected. These are not what I prefer and some are unacceptable. But I've found my answers on the /WHY/"" questions and find certainty. Bad things happens all the time. We take care of it and work to overcome it.""",null,null,NotQuote
-4294437090169609258,"Here s one for the day :  A man joined Facebook..  His son's status read the next day like this : /Dad joined fb!!! ... WTF!!! /""  Dad asked him wht was wtf?  Loving son replied /"" WELCOME TO FACEBOOK DAd!!!! /""""",null,null,NotQuote
8372694410759604813,In the dark blue sky you keep  And often thro' my curtains peep  For you never shut your eye  Til the sun is in the sky,"[0, 4, 0, 0, 8, 4, 0, 0, 0, 2]",0.9761029138937671,quote
-5434222511342572244,"was getting a fruit cup with those thin plastic lids...the ones that always squirt when you open them. sure enough the juice squirted all over my leg, and desk, and the floor. it was a mess, yet the only thing that came outta my mouth was /ohhh!/""...with a smile! it was the most carefree moment of my life.""",null,null,NotQuote
-6066417047681606335,I thought I lost my first email account.... but I forgot that I changed the password from  pla********* to Pla***********,null,null,NotQuote
4895934428420929080,why do the adults in my life keep making me do things i obviously don't want to because they're too damn lazy to do it themselves? This is getting really annoting and I really hate walking around my neighborhood ronning errands for lazy people due to the fact that everytime I step out the house some hood rat and//or bum trys hitting on me. -_- fml,null,null,NotQuote
-7824924582583077290,"Wonder of the World, You've been so wonderful to me, and as long as I can speak, I will say so. Wonder of the world, You're on display for all to see, and for all eternity, I will say so.","[8, 8, 0, 4, 0, 0, 0, 0, 2, 0]",0.9469884261021073,quote
-3683185317686349629,"is at the frankfurt flughafen, waiting eagerly to check in and boad the plane! only 8.5 hrs left of sitting here!  oh my....",null,null,NotQuote
6302910877320924458,"Well, I have as much done as I can for my study abroad. Even now I'm thinking about packing, as far away as it is. Only adds to my nervousness. >_<",null,null,NotQuote
2733488232597357075,"Sent my computer off to be repaired last week, I got it back today. They didn't repair anything that needed to be repaired and they sat a soda on the lid and it SPILLED all over everything. (They didn't bother cleaning it up before returning it to me either.) Learn from my fail and never buy or own a dell computer. Their tech-support is pure shit and they don't get anything done the first time.",null,null,NotQuote
-8482340608929530544,"Attention in the facility, attention in the facility.  If you have soggy Whitcomb's keys, return them. Thank you.  Uhhhhh...",null,null,NotQuote
-5366042468970615476,"awesome weekend :: went into DC, saw the mall :] washington, lincoln, vietnam & WWII memorials. allllll really sweet buildings. being next to the huge lincoln statue was really surreal. //// [http:////www.formspring.me//fullahhhh]",null,null,NotQuote
4012456156654193312,The world of sales sucks balls like the nazzerine fools do. Ive got a degree in psychology and the idiots still quite grasp the fact that 99.9% of the crap they preach is total bollocks. Their is more than one way to motiviate people and their are other factors in play other than just a decent sales pitch.,null,null,NotQuote
9127893280276797727,If blood is to be taboo  We are cursed for the rest of our lives  If blood is life  Then we are blessed  Yet this world is not fair  Yet this world is fair  So what is this world?  Did Adam's Curse destroy us?  Or did it create us?  I wish to seek what this curse is  and I wish to know it.,null,null,NotQuote
6195429579025187351,"oh, a call from Tekonsha, MN. how lovely. they don't know how to speak japanese. maybe i should move there and teach them the little bits i know and encourage them to keep learning. ^o^ <3 yeah? -_- yes.",null,null,NotQuote
6147686474777756173,"Got some more school stuff done. AWESOMENESS! Now, I just have to work on a speech about wind turbines and a position paper on /Does war change a society?/"" or something of the like. =D=D=D=D""",null,null,NotQuote
-6734928544991893521,"COLOURS  If roses can be red, yellow, pink and white,And still be roses  If hair can be blonde, brown, black, white and redAnd still be hair  Then why can't we be be brown, black white pink and yellow,And still be people?  By Aoife",null,null,NotQuote
-9049476286571478528,"I hope Robb n Kirsty have a great week-end , n to all my friends n Family n shit hope u have a brill week-end Luv Y'all . . . XXXX X o X o",null,null,NotQuote
6603764573648290053,"Is proud of herself! Is not procrastinating and just completed Archaeology homework recieved today even though it wasn't due 'til Thursday AND wrote a copious amount of notes for discussion!! Yay me! XD For those who don't know, I am the Procrastinating QUEEN so this is kinda a big deal for me :)",null,null,NotQuote
3077482683863986873,I'm pregnant.....possibly 2 and a half months but I wont know until my firsr prenatal visit. Any bets on what the sex will be?,null,null,NotQuote
2348748419612368047,"in my dream, it was 6:33 in the afternoon. I woke up and got dressed frantically because i have a certification test at 6pm that i couldnt be late for. It wasnt until i was almost in my car did i realize it was 10 in the morning.",null,null,NotQuote
3331508879355958854,"Sugar's Goin Goodnight,  Your Baby's Leavin You,  Sugar's Gonna Realize  So Baby Goodbye,  Sleep Tight Tonight,  Goodnight,  <3","[0, 4, 6, 2, 0, 0, 4]",0.8953200606971982,suspect
528286970192887913,I can't tell whether this is a result of global weirding or if this is just normal Pittsburgh weather (which isn't so normal to begin with)...,null,null,NotQuote
-234726830042359334,"There's a hole in the world like a great black pit, And it's filled with people who are filled with /spit/""","[8, 8, 6, 2, 0, 6, 4, 4]",0.9402259265707178,quote
7901186277199490069,Is dying so hot outside stupid sun bring on the skin cancer that is most likely what i have still have to go see a doctor about it,null,null,NotQuote
-8022181194789562816,"I'm so happy cuz today I found my friends.. they're in my head.... I'm so ugly, but that's okay, cuz so are you.... I love Nirvana :)","[4, 4, 2, 2, 2, 2, 0, 0]",0.9582278178265683,quote
-7074955506716795037,"Get  This Fully Right! My Full Proper Name, My Age, Primary And Secondary  School, My Birthday, My Best Friend, Eye Colour, Favourite Colour, If I  Have Any Pets And Whats It's Name, My Favourite Drink, My Mum's Name.  Put This As Your Status And See Who Knows You Best!",null,null,NotQuote
-829880242994816781,What if God was one of us?  Just a slob like one of us  Just a stranger on the bus  Trying to make his way home....,"[4, 0, 2, 8, 2, 0, 0, 0]",0.9828107901949213,quote
5185982390798378756,"had enuf of doggy rows-SWEAR Ill walk-feed -stay up with - clean shit up, u wont do a fing...8 dys l8r n Josh cant be assed, Tobys given up, Cory sez I hate it n Amber sez I didnt want a f'ing dog neway...my b-rms covered in doghair, n dogwee, Im t' only eejit getting up 5am n Im the only numpty walkin 8 mls a day no matter what the weather as well as ..oh YAy- roll on tuesday I WANT MY SODDING HOUSE BACK",null,null,NotQuote
95467249790377854,": just got rid of the biggest spider ever from Kim Ringo Dunk's room, step several up the depletion of phobia ladder!]",null,null,NotQuote
2117613866045430871,"Keach, I'm sorry. I'm really sorry ha. If I knew that It would anger you like that, then I would never have insulted you that way. I'm really sorry. I hope this public apology would make you feel better...",null,null,NotQuote
2571327842482108294,"New employee complains to help desk that there's something wrong with her password. No, it's not CAPS lock. /The problem is that whenever I type the password",null,null,NotQuote
-6784540863580279015,lol. well...that last status update wasn't from me. It was actually from my sister :// too bad I have no soul and don't cry at movies,null,null,NotQuote
7418546287359475132,The song maker says it ain't so bad  The dream maker's gonna make you mad  The spaceman says everybody look down  It's all in your mind,"[4, 6, 2, 8, 4, 0, 8, 3]",0.9812037275087949,quote
6455456286515160017,"Anyone know how to make a decision where you have to do something, but are given no options, not even one?",null,null,NotQuote
2964862101479956264,Well I'm trying to put together a video of Erin Feis stuff but movie maker is leaving out the sound :(,null,null,NotQuote
2627836736866615508,"I don't want to sound like a whiny baby, but I really need a break. I'm just really overwhelmed and it's turning me into something I don't want to be.",null,null,NotQuote
-7236108423276832936,"So this is what jealousy feels like...It's annoying, but I don't see how some people can't control it. You know like digging through their stuff and undermining all their friends. That's just cruel to do, I believe that's way too much drama for my Karma. Still like green though, that was random but I'm sticking to it XP Green. I know our story doesn't end here.",null,null,NotQuote
-968945469868666737,"People I can do without: Men who call their wives Mama or, worse, Mom, even when their kids aren't within earshot. You're middle-aged and married and what you are doing is creepy. Every time you refer to your wife as Mama or, worse, Mom, you should schmanked across the mouth with a partially-thawed trout.",null,null,NotQuote
-3102253294039378765,"Ya know listening to love songs sometimes relaxes me other time I get depressed. Mostly cause it makes me think of the 3 guys I was ever interested in, (not that I would ever tell who they were), one of which broke my heart.",null,null,NotQuote
2525932664808357212,aaaaaaaaaah!!!!!!!!!!!!! SMT: Devil Survivor Overclocked!!!!!!!!!! nisiquiera termine el primero y me salen con esto!! y para acabarla es para el 3ds!! no es justo!,null,null,NotQuote
8439665018442536188,"Ah, I most unfortunately appear to have contracted an illness nasally. I have class, so unless my parents force me, I shan't attend school tomorrow, in the interest of stopping the spread.",null,null,NotQuote
-6273920912668804881,We just walked all the way to the store in the ice covered snow just for them to tell us it was closed. Jerks.,null,null,NotQuote
4617510098358883390,"If he shows fight, the soldiers fire and he┬Æs a dead man; if he gives in, he degrades himself and he is no longer a man at all; shame and fear will split up his character and make his inmost self fall to pieces.",null,null,NotQuote
4172390987545327877,"At first I couldnt remember why I hated going to the hospital, and now I remember. Long wait, bad news, and more crap I cant afford.God I love having doors ripped open,........","[4, 2, 2, 4, 0, 0, 0, 0, 0, 0]",0.8834647508998993,suspect
-1960157660071611433,"I was just about to mail a letter to my evil twinWhen I got a nasty paper cut  And, well, to make a long story short  It got infected and I died","[4, 2, 0, 0, 0, 4, 2, 8, 4, 5]",0.9656967372385187,quote
-99193127061758023,"For through Your suffering I am free: Death is crushed to death, life is mine to live; won through your self-less love. This is the power of the cross: Son of God, slain for us. what a life, what a cost! We stand forgiven at the cross!!!!","[0, 0, 4, 6, 0, 0, 0, 2, 2]",0.9840594649771164,quote
-5923337418017264532,"Thought of you with love today, but that is nothing new. I thought about you yesterday and days before that too. I think of you in silence, I often speak your name. All I have are memories and a picture in a frame. Your memory is a keepsake, with which I will never part. God has you in his keeping, I have you... in my heart. Repost if you have a loved one in heaven.",null,null,NotQuote
8190422969282977738,spent yesterday hanging with orphans. got pics but have to wait to get home to post. goin to do more today then we're gonna go for a night safari tonight I believe,null,null,NotQuote
7902489304265042614,"We had a great barbeque for James' birthday today! Lots of yummy food (thanks to LJ for cooking the meat for us!), lots of friends, and lots of fun!",null,null,NotQuote
-2817322545557020306,"/So let's cut fast to the car crash where the future went down with the past cause this beat wont wait for you./""""","[4, 4, 0, 4, 4, 0, 4, 4]",0.8939252745134854,suspect
-1874375216662054232,"The only verdict is vengeance; a vendetta held as a votive, not in vain, for the value and veracity of such shall one day vindicate the vigilant and the virtuous. Verily, this vichyssoise of verbiage veers most verbose, so let me simply add that it's my very good honor to meet you and you may call me V.","[2, 2, 4, 0, 2, 0, 0, 0, 4]",0.993576488114255,quote
-7999072071608047923,"/Always do your best by your family. Go to work every day. Always speak your mind. Never hurt anyone that doesn't deserve it. Never take anything from the bad guys./""   Words to live by.""","[3, 0, 4, 2, 0, 0, 4, 6, 0]",0.9079017986701337,suspect
1626177145487042793,"This is going to sound weird, Frontierville friends. I have the app, but I don't play it. Don't send me gifts, you're wasting your time. But if you ask for things, I'll give them to you whenever I get on. So don't send me gifts, but ask me for crap. You're welcome.",null,null,NotQuote
-4096664885845477039,"saw the new year in with great friends, swimming, drinkies and loads of sunshine, glow worms and shooting stars, Hot Water beach, Hahei beach, Cathedral Cove, Kaiate Falls. I hope you all had a great start to the new year too!",null,null,NotQuote
6194491911625368409,"1 Corinthians 6:19-20  Do you not know that your bodies are temples of the Holy Spirit, who is in you, whom you have received from God? You are not your own; you were bought at a price. Therefore honor God with your bodies.",null,null,NotQuote
4158330888212841303,"Internet seems to have returned sadly mail.com, where my default personal email is seems to be down and has been since the brief time I was on hours ago. If, for any reason someone needs to get a hold of me message me here instead^^",null,null,NotQuote
4721402368536152854,"Whenever u feel low, depressed or useless, remember that u r the same sperm that won a battle against a million others.:)",null,null,NotQuote
-6987535669781602132,Any GOS student who comes to me complaining about how 'early' the next school year starts are gonna get a 'nice little lecture' from me...┬ñ_┬ñ,null,null,NotQuote
-8278659854255891567,Six days till vacation and I'm pretty damn sure I'm getting sick!! Factor in the sunburn and 60+ bug bites I'm currently sporting from head to toe and you've got a very unhappy Melissa.,null,null,NotQuote
-4520706368243959757,Just to say.... I dont add people who I didnt personally meet and remember. I dont even reply to it.......... pass it on....,null,null,NotQuote
-3864454144256512395,I had fun shooting the rifle~ <3 I didn't know that my dad was a sniper. O.o Now I know where I get my traits from...,null,null,NotQuote
-765677197533995013,"I just realized I have no roots... I mean to say if I was to move I don't think I'd talk to any of my friends. I never did before what's different now? Eh, I'm just depressed a bit depressed because of a webcomic called Pictures of You...",null,null,NotQuote
-8750228980464498578,"Today is National Coming Out Day; As a friend and supporter of the GLBT community, I wish to encourage tolerance and peace, and see an end to the bullying, hate and violence (physical, verbal, and cyber) that has been the cause of so much pain and death. I wish everyone peace! (Thanks, Karen Maurer, for letting me steal this)",null,null,NotQuote
159040718649173954,I remember the Darkness of my past. These memorys I wish I didn't have. I Let go. Never looked back. Never moving forward so there can't be a past.,"[4, 8, 4, 2, 4, 4, 0, 0]",0.9236425895099546,quote
-6601661011715721744,"passed all JAA subjects with an average of 93%. Lowest was Principles of Flight at 90%, which is a massive relief. Roll on Phase 2 of Groundschool: Air Law, Navigation, Flight Performance, Radio Nav, Ops Procedures and Mass & Balance. :-D",null,null,NotQuote
-7267304730693401091,Everyone needs to sit down so I can tell you somethin......  I am cooking dinner again! I am making rotisserie chicken in the microwave thanks to Jill for the invite for the Tupperware Holiday Cooking Class that reminded me I have these tools in my kitchen. So in about 20 minutes there will be this scrumptious chicken!,null,null,NotQuote
1599315320521655033,"We all have a thousand  wishes... to be thinner..to have  more money..a cool car..a day  off..a new phone..to date the  person of your dreams. A cancer  patient only has one wish: to beat  this disease. In honor of someone  who died, or is fighting cancer, or  even had cancer...post this for at  least one hour.",null,null,NotQuote
-8562842918263828383,"These are bad times for people who like to sit outside the library at dawn on a rainy morning and get ripped to the tits on crank and powerful music. Gonzo Papers, Vol. 3: Songs of the Doomed: More Notes on the Death of the American Dream Hunter S Thompson",null,null,NotQuote
-7076851564287588423,"/Human nature is one of the most complext things to learn and one of the easiest things to lose./""   -E.A.W.""",null,null,NotQuote
-392237301417036393,"Life is more than just the air that we breathe every second of our lives, but how we live until it is time for us to take our one last breath.","[4, 4, 0, 0, 0, 6, 0, 0, 0, 0]",0.8976662954361995,suspect
1902470426095375746,"I'm really considering going vegan, so if everyone could just go ahead and get their hateful comments out of the way on this status, that would be lovely.",null,null,NotQuote
-646489576104422714,"I am soooo mad!! I just found out someone directly copied my hat design and has a booth selling them at the Fremont Sunday Market! they are the exact pattern of my hats and they are using most of the same fabrics and furs! I don't even know how long this has been going on. If anyone goes there in the coming weeks and sees them, be sure to give them some shit for me.",null,null,NotQuote
-1510312292232508522,i know it sounds a little dumb (or maybe im just a little drunk) but all we need is some ice cream and a hug! lololol i love bowling for soup:],"[4, 8, 0, 0, 2, 0, 0, 0]",0.8880936137810801,suspect
-282659204469411888,"~~And I don't want you and I don't need you  Don't bother to resist, or I'll beat you  It's not your fault that you're always wrong  The weak ones are there to justify the strong~~","[4, 2, 2, 4, 0, 0, 0]",0.957606610079826,quote
-8724510187276174930,"How do I live without the ones I love? Time still turns the pages of the book it's burned. Facing time always on my mind, I have so much to say but you're so far away...","[8, 2, 0, 0, 4, 0, 2, 0, 3]",0.9719341109830022,quote
3343264236660938519,"2008: Olympic champions, 2009: World Champions, 2010: European Champions, 2011: qualified for the semi-finals of the World Championships, fingers crossed for the French handball team :)",null,null,NotQuote
6442683305090082168,"While I was growing up my parents always made sure that I knew that things were make-believe (Not Real), such as the Easter Bunny, Tooth Fairy, Santa Claus etc. Why now are they offended that I don't believe God?! Is it really going to kill them?",null,null,NotQuote
-8806188011372415105,"Sorry Im Not Home Right now Im Walking In Your Spiderwebs So Leave A Message And I'll Call You Back,  OH Likely Story but Leave A Message And I'll Call You Back,  And It's All Your Fault I Scream My Phone Calls,  No Matter Who Calls I Gotta Scream My Phone Calls ?","[4, 8, 8, 4, 4, 6, 2, 0, 0]",0.9716245928944363,quote
-3641639790038117421,"I could use a dream or a genie or a wish, to go back to a place much simpler than this","[4, 8, 2, 0, 0, 4, 0, 3]",0.9405342796839458,quote
3582406456871700489,"I'll b offline for a week,(Off to Madurai,maybe i'll keep updated through mobile :P ) ,.,.,. Till then /bubye/"" FB n friends .:.:.:.:. hav fun ....""","[4, 0, 0, 4, 4]",0.8140694947002386,suspect
6764058811641594799,On a slightly lighter note I have just noticed that my brother walks like Robo-Cop. O_o He gets stranger by the day that child.,null,null,NotQuote
-6042782099025299251,"All us Juggalos and juggaletts, the truth we hold all the love our family brings, never cold. Pass the axe to the right into our eyes a greater light. We",null,null,NotQuote
577951701590689217,"For all my Jewish friends...  A  Jewish man buys a fabulous home in Beverly Hills, California. He brings in a  local workman to decorate the place. When the job is finished, the homeowner  is delighted but realizes that he's forgotten to put mezuzahs on the doors.",null,null,NotQuote
-2737832081225619873,ive moved back home offically and im already starting to lose my mind...it hasnt even been 24hrs yet...gulp. doing nothing at home is so much more less enjoyable...sigh,null,null,NotQuote
8859421889922058016,"ever just listened to some music and thought this is depressing, i want to cut my wrists. radiohead is the fucking top contender, their music is depressing on a colossal scale like.",null,null,NotQuote
5773681417469324723,"White Christmas, No drama, early to bed, sleep in late. Sounds like a pimp ass christmas to me. Merry Christmas everyone!","[0, 0, 4, 0, 0, 2, 0, 4, 0, 0]",0.8884828881544762,suspect
7488283300555290684,I got my haircut this morning and I absolutely LOVE it! And I actually cut enough off so I could donate my ponytail to Locks of Love so Im really happy! It looks WAY CUTE! Its shoulder length with long layers. Ill get a new pic put up as soon as I can! <3 =),null,null,NotQuote
-8304997787201547966,7am on a Sat. and my kids wanna shovel rocks!! Go for it! Another 5 yrs and i wont even b able to pay em to do it. lol =),null,null,NotQuote
3135120432247379531,"#1  Hmm... How to describe you... Let's see. For starters your intelligence is absolutely baffling (although I do ever so wish to bash your head in with a crowbar because of it. But I've been told such a thing is illegal.) Your sarcastic wit is HILARIOUS and it's so much fun to catch you doing, saying, or spelling something wrong and then blatantly pointing it out :)",null,null,NotQuote
-8571994287116495318,"Love is blinding when the timing's never right Oh who am I to beg for difference Finding love in just an instant Well I dont mind, at least I've tried And I tried, I tried...","[4, 2, 2, 2, 4, 0, 0, 4, 4, 4]",0.9817439367566168,quote
4014397191526250496,"A little piece of me grows old, I keep on walking down this road.  I've seen a million people change, but I will stay the same...","[2, 4, 4, 0, 4, 4, 4, 0]",0.9106518948250586,suspect
-8848948725182839753,My son mooned his class today. Why oh why must being a parent be so humbling... :// And where did he come up with that idea???!!!,null,null,NotQuote
-126159480385680120,i wishppl would leave my life alone. i wish i could move on and start from the beginuning like yesterday when everything was to stop in its tacks and took a different rout. i hope ppl can see what i'v gone throw then compare it to there lives cuz u wouldnt know deep dark secrets.,null,null,NotQuote
3363818885987082188,"A Cowboys fan, a Bears fan, and a Packers fan are climbing a mountain and arguing about who loves their team the most. The Cowboys fan insists that he is the most loyal, /this is for Dallas/"" he yells",null,null,NotQuote
-3107230200512267769,"The upside to being an Intuitive-type person is seeing the big picture and understand abstract, theoretical ideas. The downside to being an Intuitive-type person is missing out on the details and having a disinterest in the concrete, factual statements",null,null,NotQuote
-2543463424001750693,In the old mini family RV going to the Art Center... Feels like going on a road trip cross country. .???.,null,null,NotQuote
418998532436252387,"If anyone wants to come on by, I am still finishing up my lesson for tomorrow but I am also watching /The Sandlot./""""",null,null,NotQuote
-552552760856417439,Did you konw taht yuor barin olny raeds the frist and lsat ltrtes and it doenst mtater if the ltters in bteewen are jmubeld up you can sitll raed it prfeeclty!!,null,null,NotQuote
-3115519623909149047,"damn, I actually miss the old days when I could go on the street and spar with someone, on these streets, if we spar someone has to die its the reality",null,null,NotQuote
2265801815387550412,"Sometimes youre just an email away from brightening someones life! <3 Thanks for making me smile, Patti! Youre so awesome, girlie! Im SO glad theres still people like you on this earth! =)",null,null,NotQuote
-7954266014411404436,"If I could I would shrink myself  and sink through your skin to your blood cells  and remove whatever makes you hurt,  but I am too weak to be your cure.","[4, 8, 2, 2, 3, 4, 8, 5]",0.9834529958213386,quote
8209965627265675754,"Kind of sad, I saw a sign that said /Home is Where the Beach Is/"" and it reminded me of an old girlfriend. Some memories need to be permentantly erased!""",null,null,NotQuote
-6819560070642569088,"/Don't feel bad that people remember you ONLY when they need you. Feel priviledged that you are like a CANDLE.. Comes to mind when there's darkness in their Life./""   for short.. GAMITON lang japon ta!Ahahaha..""",null,null,NotQuote
964756505247521577,"Hey, if anyone would like to, I would love to recieve some feedback on my poems. They're in the ''notes'' section of my profile. :]",null,null,NotQuote
-6767586701720199655,finals are done now! hurray! off to san francisco for a week! then work and summer classes! hurray for a small break anyway! hurray!,null,null,NotQuote
6205634029213015894,Is getting tired of people assuming she is a spoiled little  white girl that has had everything handed to. I have worked and earned  just  about everything I own for quite some time,null,null,NotQuote
3517121830463300975,"Can't do anything without this new FB stuff poppin up in my face, sorry if I'm being slow 2 reply thank you all so much 4 the photo likes//comments. Gotta send 1 in to the pageant so even slower replies, not ignoring just working<3",null,null,NotQuote
5634093704558833615,"You can bend but never break me 'Cause it only serves to make me More determined to achieve my final goal And I come back even stronger Not a novice any longer 'Cause you've deepened the conviction in my soul Oh yes I am wise But it's wisdom born of pain Yes, I've paid the price But look how much I gained If I have to I can face anything  I am strong I am invincible I am woman <3","[8, 4, 8, 2, 6, 6, 0, 0, 4]",0.9575822907831599,quote
-4074667603102386075,"I'll love you forever; I'll like you for always. As long as I'm living, my Mommy you'll be. I miss you, Mama.",null,null,NotQuote
