hash,text,count,cosineSim,label
-1177360172714853248,"The ultimate measure of a man is not where he stands in moments of comfort and convenience, but where he stands at times of challenge and controversey.","[2, 1, 1, 1, 1, 1, 1, 4, 2, 1]",0.9920381980527889,quote
7825343847004933421,"If you don't like the new smaller FB font, hit ctrl and + key to increase the font size. Please re-post so others can fix their font.... :) thanks to Alannah Danielle","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.8950778031041361,NotQuote
-9135991854091181120,To live for results would be to sentence myself to continuous frustration. My only sure reward is in my actions and not from them.,"[2, 5, 5, 2, 3, 1, 5, 1, 3, 0]",0.9522170176233915,quote
923930440565967196,for every argument there is always a counter argument....   ...so it's always better to talk things through and make peace,"[1, 1, 1, 1, 5, 1, 1, 1, 1, 0]",0.8929388800165473,NotQuote
7047555258823249425,"She┬Æd rather wear a pair of cut-off jeans than a fancy evening dress,  And with her windows rolled down and her hair all blown around, she┬Æs a hot southern mess... <3","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.901326524938049,NotQuote
5243753781050950382,Like this first and I'll marry you for a day  Like this second and I'll make your last name my last name for a week.  Like this third and I'll answer ANYTHING you want to know  Like this fourth and I'll post something on you're wall every day for a week,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 0]",0.8739921494546415,NotQuote
-8723293257840056745,"Landed in Greece. Now, I am the farthest from home I have ever been. Chillin in Athens, the acropolis looks better than in the brochure.","[4, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0.8739506499204346,NotQuote
4106542748585142617,bought a small notebook today to keep tabs on info for my freelance jobs and I've already gotten four pages filled up! I've still got project info to add too ^^,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8739111659406845,NotQuote
-8791614402724636891,"The melancholic eyes of a traitor. Looking down, avoidning reality's gaze. Heavy fog around glassy stares. Blank but longing looks out the window. Waiting patiently...<3","[1, 1, 1, 1, 1, 1, 1, 5, 1, 0]",0.8264116888670033,NotQuote
-4906372612708356606,"So im at the park finishin the treasure maps for boy scouts, midway thru one im countin steps look down and what do i find but a used rubber! Ugh gross! Coming early in the am with gloves and a garbage bag to clean. Glad i found it before one of the boys, /oh look a balloon!/"". That would have been way too many ?'s way too early! Lol""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.96804819249535,quote
-2069010713581175587,Just once when sumthing goes wrong i want to handle it alone without help why cant people respect that?  1 fly black guy,"[1, 1, 1, 1, 5, 5, 5, 5, 1, 1]",0.8477467980903773,NotQuote
-4845276169264613336,"Nickolas(wearing green shorts, blue t-shirt, and Thomas slippers) Do I look sexy, Luc? Lucas....rolls his eyes lol you never know whats gonna come out of his mouth next ;-}","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.9231831786532664,suspect
604191253340557347,"saw all the cows and thatched farm houses that one could ever wish to see, on the train from Groningen back to Amsterdam.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8898225979632354,NotQuote
9005998446796253989,"To college station i have returned // To college station i have confirmed-- // The place to be, the place i stay // Only if in resignation, i say!","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0.8561116810364701,NotQuote
7409862857477624692,Just finished calc webwork and I feel like a giant weight is gone :D . . . now to prepare for my other classes :( man that was a short victory),"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.8881677974224897,NotQuote
5988845956639550432,"When... i ask? Impatience is a flaw i wish i could simply get over and forget i ever had like a /boo-boo/"" my mommy can kiss... Sure life is great... And I'm definitely not ready to grow up... But its as if time has stopped just to point and mock me... I laugh","[5, 2, 5, 0, 0, 0, 0, 0, 0, 0]",0.8967534156994372,NotQuote
-3499123441414820794,"You know, if the bank is going to wait until right before a payday to put a check you wrote over a week ago through what's the point in writing checks?","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.888897656359471,NotQuote
3345019039980927749,A wonderful dream of love and peace for everyone  Of living our lives in perfect harmony  A wonderful dream of joy and fun for everyone  To celebrate a life where all are free   melanie thornton-wonderful dream,"[5, 1, 5, 1, 3, 5, 7, 1, 0, 0]",0.981211729254846,quote
2019552450318093840,"The Sixers got blown out this weekend. It's a shame. I still love watchin them though. They suck though. They really, really, really, really, really, suck. But that's my favorite team. Seriously.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.8039276248944144,NotQuote
-1870955928963130130,"I was up and at 'em at 6:30 to get the kids off to school. Handled a crisis then moved to doing laundry. I just realized that I missed the first day of National Novel Writing Month. In contrast, I had planned to go back to bed after getting the kids off to school, pilfer Colin's side of the bed and wallow in his scent for a while.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",0.8915089697026626,NotQuote
5576863871414847381,"the UK tax man just gave me money back.....yes you read it right - they gave me money back and it wasn't a piddling amount. If you moved outside the UK in the last financial year it mght be well worth your time getting a tax review and before anyone sends begging letters, SHE who must be obeyed knows about it so you've no chance for you!","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",0.8801420611995325,NotQuote
1464157242031542832,"1 more left 2 go, 1 more left 2 go now, 1 more left 2 go, 1 more left 2 gooooo!!! n then nirvana spa :D!!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.598436275566858,NotQuote
5540221728684496626,"couldnt be clumsier this week if i tried.. walking into walls, tripping over bags, spilling water on my french oral examiner... you name it iv done it!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8429242794617268,NotQuote
814731519993791757,"| I talk with my hands a lot...and I just now noticed this when I noticed Hayden using random gestures that I haven't seen anyone else using. Monkey see, monkey do.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9010441861483125,NotQuote
6285864708359604201,"Freakin' found a huge bug bite on my leg. No clue as to what kind it is, but apparently I'm pretty allergic. Must have gotten it sometime yesterday. Totally explains why I've been feeling so run down and having a hard time breathing. I don't have any sort of medicine for it either, so I'm prolly not going anywhere today now.  ... brb, dying.","[1, 1, 1, 1, 1, 1, 1, 1, 3, 1]",0.9379499872672971,suspect
-1135137882176142412,"Fact: You wake me out of a sound sleep for 1 of 2 reasons - (a) someone in my family has died, or (b) Jesus has returned.   Married to a man for 24 years and he wakes me out of a sound sleep to tell me that President Obama lost his old seat in IL to a Republican. Geez, Glenn, do you have a death wish?????","[1, 1, 1, 1, 2, 1, 1, 1, 0, 0]",0.8739327941781084,NotQuote
1004966821999633859,"I'll be your crying shoulder,  I'll be love's suicide  I'll be better when I'm older,  I'll be the greatest fan of your life","[5, 9, 9, 1, 7, 1, 1, 0, 0, 0]",0.9681011309301756,quote
-1212842071274923245,I'm looking for a pianist to accompany me for my juries!!! They would need to be free November 24th and an undetermined date mid December. Let me know if you or you know anyone who might be able to!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.929159922716576,suspect
-761895640633601352,"Turned out to be a good night last night, a bit of late night but so worth it. Thank you :)","[3, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.8595889905596806,NotQuote
-8256895520400601854,"Damn things are really going great my life is taking a drastic change :))  so happppy !!!  Had fun wit my friends cris, jazz,, and patty /))""","[3, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.8590306151737365,NotQuote
558370504775321754,I saw a Brown pelican near the Tulsa International Airport the other day first time In my life to see one here in Oklahoma. Where would you go if your home was covered in poisin? there has to be another solution.The water well never be the same :[,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1]",0.9137789252610182,NotQuote
7727553594772509536,"Just let rip at waldo. He got telt. Bang out of fuckin order like. He'll stop talking down to me like a piece of shit, trust me. Dick.","[5, 5, 5, 1, 1, 1, 1, 1, 1, 1]",0.8905750037578035,NotQuote
-1239621636720580769,"Can't believe we're moving in a week and a half. This thought comes as our downstairs neighboor slams their front door for the 30th time today, as they do everyday *grrr*","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9000125514960465,NotQuote
7535797442530236438,"was having a nice drive home,with the warm sun gleaming through the windows listening to jason mraz..until i saw a old guy walking naked along where the tide was out!!","[1, 1, 3, 3, 3, 3, 1, 1, 1, 1]",0.839713949203552,NotQuote
-1561693618860464096,"phone alarm, you suck for not being loud enough to wake me up in the morning and making me miss my favorite class :[","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8835271377385308,NotQuote
-4185848240820670348,To everyone I haven't seen in forever: I miss you and love you lots. I suck at long distance and my plates full for the next few weeks as I try to rearrange my life back together for however long I'm staying in okie. So please bear with me and be patient I'll will get to you as soon as possible. lots o' xox,"[1, 1, 5, 1, 1, 1, 1, 1, 1, 3]",0.9237308587486364,quote
6077923471903577073,I love how video games keep introducing me to old bands that I end up loving! Mostly Tony Hawks Pro Skater but what ever.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.7588135344889603,NotQuote
4851953343556460433,"New extreme sport for folk to try out - gravel diving. Find a bit of pavement covered in gravel and throw yourself at it, protective gear optional. Ow.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9374951104240498,suspect
-8559008965449188919,"this beat is my recital, i think its very vital to rock a rhyme thats right on time and tricky is the title :)","[5, 3, 3, 1, 1, 1, 1, 1, 1, 0]",0.9407846267208304,quote
-2240487192892791189,"Started to watch a rented movie downstairs when our dog, Juno, saw a LARGE cricket on the back of the couch. THEN, she noticed a spider above the window! My husband lost the cricket in the tract of the sliding door and while brushing the spider with a kleenex he lost it! I declined seeing the movie in /Spideeville/"" and decided to come back upstairs! I guess I'll have to get my /""spideevac/"" out tomorrow.""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7403511333989188,NotQuote
7279763323478427614,"Cousins are the 1st friends of our life........when you grow up, they are still your friend. Repost if you have some of the best cousins in the world because I know I do!! I love my cousins!!!!!!!!!!!","[1, 3, 4, 1, 1, 1, 1, 1, 0, 0]",0.8641972243956602,NotQuote
-3096274175152638427,"Thoughts from the topic /Anger Management/"" in my book /""A Modern Noble Man/""   How is Anger related to Depression?   Often ones anger becomes ones depression","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.9253281229849228,suspect
8314180008246952786,"I love how every person in the Lopez Tonight audience got a copy of Hanson's new album. Some of them probably don't even know who Hanson is, or like them. And I still don't have one. A person who has loved them since I was five years old. How is that fair?","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9321910764047415,suspect
-5356246877312646540,"I just can't pretend to sleep anymore. Today is a day where it seems I have everything...yet I am still missing something...The thing I don't think that I ever could have, yet I'm irrevocably consumed. I really hate having to feel, especially for you. I sorely lack as a person. Is that something bad?","[1, 5, 1, 7, 3, 3, 1, 1, 1, 1]",0.9266612539130438,quote
-4700327329565772636,oK SUN... thats verrrry nice of you coming here to say hello to us but...seriously... could u please hurry up and come back from your holidays in the Southern Hemisphere coz its damn COLD round here!!! and my knees hurt! :(,"[1, 1, 1, 5, 1, 5, 3, 1, 1, 1]",0.8882131172418558,NotQuote
-2525915618566906084,needs some help with the english hwk... are we supposed to link aspergers syndrome with the book and if so how ????,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8441718403630337,NotQuote
1299943348942500807,"/You've gotta have a nice rack to bounce the big ones/"". Only one person on here will know what I'm talking about.""","[1, 5, 2, 0, 0, 0, 0, 0, 0, 0]",0.8197597093000792,NotQuote
3423068144845851857,"just went to the mall... got some summer sausage samples from hickory farms, i think thats what i want for christmas","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9025916005260792,NotQuote
7062913263265418884,"Fun night! Hit the keys then the swanky goat, saw daddy and frankie, then had breakfast @ ihop w// kasey and frankie. Good times, good music, good friends <3","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8547748394908977,NotQuote
5146427999056208635,"Damn man I need $138 dollars for tickets for the next 3 months XD Boondox on my birthday, Katy Perry July 25th, RED with the red jumpsuit apparatus July 26th, Axe Murder Boyz (AMB) July 27th, Warped Tour August 6th and finally WET with ATB August 26th o.o","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6836679405452472,NotQuote
-1025577165088493312,<3 LOVES <3 her boyfriend <3 Thanks for the BEST Vday EVAR!!! xoxo I'm so glad to have you in my life Baby,"[1, 3, 1, 1, 1, 5, 1, 1, 1, 0]",0.878150743502905,NotQuote
-1066418563840652974,"I should also really start replying to people on this. I have 21 unread messages. Cba just now, because I have a blue flag hangin on ma' backside but only on the left side yeaaaaaah thats the crip side.","[3, 5, 3, 2, 1, 1, 1, 1, 1, 1]",0.9366130951389225,quote
5854932334559964416,has to keep reminding himself what day it is or else he will miss his final on friday (It is not friday yet right?),"[1, 1, 1, 5, 5, 1, 1, 1, 1, 0]",0.7883070590667108,NotQuote
3776751375419662309,"is psyched..I get to see Sea Shells, Mitzy, AND Cookie AT THE SAME TIME! And get out of the house and hear some pretty sweet music at a place that sells coffee + heart attack fries..could a thursday night BE any better? :) Work today was awesome, too..why am I suddenly nervous...","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9358286879445025,suspect
2530494056626679104,"I am the procrastination queen right here. Just finished printing and cutting out all the pictures for it. I have the Labels printed to. I just need to glue them down, and write a quick speech. The speech is easy considering it's California!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9190372536542404,NotQuote
-4835694364442306662,I am so bad at procrastenation. Just now packed my hospital bag any one have any good ideas on somethings I might need? Also finally moving into our house the first of feb there is already a for rent sing in my front yard!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9235451082627452,suspect
5062578469340566906,Fed up is nt the word ! ! I must av killed a robin in mi past life or summat ufff,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8968068010549978,NotQuote
7608750463136539839,"I have Txt now. So if anyone wants to get my number, let me know. For those of you that already have it...I'll be expecting you.","[5, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.904342983890286,NotQuote
-8535907022364890598,The best part about having to work on a major project for school is that I get too organize my music library and check facebook every other second.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9243775292336656,suspect
2614602991234093369,"Soo anyone wana come over for a bit? Mum says theres maggots in my room so I guess you can't sleep here. Uh, whats everyones opinions on those dress things? How about fish nets? People don't seem to like those to much heh ;] Oh lastnight was pretty lovely. Just had a frappe so I'm doing pretty darn good. Talk to me hm?","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0.9054925302884153,NotQuote
-3611932877118327347,"Does anybody else on here use ShoZu to upload photos? And if so, are you having trouble with it not working?","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8800096031117484,NotQuote
-6421980554769297558,"is sicked n' tired of bein' whom YOU want n' expects ME 2 b,  isn't it about time that YOU let n' accept me as ME?  i am drownin' in my own pains and sufferings n' YOU don't even know  YOU don't even feel it.  i have been putting on a brave face for too long that YOU don't notice dat i am weak. i am hurtin' n' i am cryin' out for help!  YOU have made me what i am today! a heart of stone! I AM NUMB!","[1, 5, 1, 1, 1, 3, 1, 1, 1, 0]",0.9335793049227984,quote
-2782506333286357460,my sensei once said that we sometimes have to make it on our own rather than waiting for the hope to come what he ment was always be be on our guard as terrorists are everywhere they can look like an innocent idiot but there not innocent,"[3, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0.9245938698358731,quote
1494563730740025743,"getting the last minute to dos done and trying to pack, not my favorite thing to do. I'm headed to j-ville.","[1, 5, 1, 1, 1, 1, 1, 1, 1, 0]",0.8287588565766547,NotQuote
-9213427497814427332,"To everyone outside of New Zealand! I am fine as Christchurch is thousands kilometers away from Auckland. However, I am so sorry for all the loss in Christchurch :(","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9152192385736369,NotQuote
-2862917241196896919,Yeahhhhh. That'll get me losing weight for sure. rofl! Brush your teeth after you're done eating. XD then you can't eat anymore for awhile. Genius.,"[1, 5, 1, 1, 1, 1, 1, 1, 1, 1]",0.9280026619345662,suspect
-4474101604428584686,"theres no such thing as nothing.... think about what nothing is, the absence of matter right? or possibly the empty spaces between matter. even though there is no matter, nothing is still something. nothing IS an ampty space, nothing IS the absence of matter. how can nothing be /nothing/"" if i can tell you where it is and how much of it there is or what it looks like?""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9357211762310492,suspect
-4106232675177596631,"just some facts i have realised today, i have half of a cigarette left in my pack, up is not as sad as you may have heard, only classy girls dont chug wine bottles;unlike me, my salsa tastes like pizza sauce, fame is a stupid movie, frenchie is THE BIGGEST FLAKE, my name is officially Taubrey... buhbi","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9210757507292489,suspect
3035777203030964011,is so excited for Christmas!!! It's hard to beleive it's only in about a month!!! I haven't even started my christmas shopping!!!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8556205219128381,NotQuote
2996578519023956736,"Seven books, two best friends, some new music, and a lot of coffee make for an awesome day. :) And now, sleep.","[5, 1, 3, 1, 1, 1, 1, 1, 1, 0]",0.8813859718471951,NotQuote
397223624136118848,"Well its 1 2 3 4 take the elevator at the hotel yorba I'll be glad to see you later, all they got inside is vacancy","[5, 9, 9, 7, 5, 1, 5, 0, 0, 0]",0.9454934908885438,quote
6554540895636298535,"workingg on italian and stuff ; my stomach really hurts, someone needs to come and make it better rofl . (;<3","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.7545790010452356,NotQuote
-6316729939374560453,"my husband is at a cubs game with, check this out, my stepfather ( his step father-in-law) his step brother-in-law, and his step father-in-law's x-wife's husband. Should I draw a diagram?","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",0.8179920178028568,NotQuote
-1352315758497576778,"making my sign for Chill Beats 2010 and waiting to find out if Phil Yam and Sal Saia are alive or not. GO TO CHILL BEATS!!! Ingle auditorium, $6 to get in to the best a cappella show you're gunna see this year.Think about why you're not going yet, then forget that crap and be there! 8Beat Measure is awesome, don't miss out!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8380773254478707,NotQuote
60190644605778969,I'm fucking done. I don't need this type of shit in my life. If people don't grow up and stop controlling other things because of something that has happened to them then someone please help them.,"[1, 3, 1, 1, 1, 1, 3, 1, 1, 1]",0.9474686762925819,quote
4888114461026590885,"sooooooooooo tiiiired :P had fun last night, tonite.. spending time with my luvie <3 can't even wait!!!! Reading week next week ;D whoot!","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.8719922169815303,NotQuote
4411292134302542929,"Dear @$$ Hole,  I hate you so much you made me so stressed yesterday I was acting mean like I had no heart just like you >:o I hope you die and go to hell.  From  Octavia Asia Smith x//3","[1, 1, 1, 6, 5, 0, 0, 0, 0, 0]",0.800583784670721,NotQuote
-831592091310987002,"woah that was freaky, it looked like my bedroom door shut itself but when I went closer I could see whodunnit: the cat :P","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.858399088840452,NotQuote
-5730295459226480409,there comes a time where you either shut up and get married or just break up for good - at some point the game has to end... im exhausted and i just read about it on my status updates! gosh lol,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9133605118743636,NotQuote
3916228710350454505,"wants to go somewhere cool. If anyone wants to abduct me and take me to, like, the mountains or the Northwest Pacific coast, feel free!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8518017508957828,NotQuote
-7863073591344684917,"Ok, so here is the deal. Everybody is to drop what they are doing, immediately, and come and kidnap me, and take me away to Luther, ok? Ok . . please and thank you. BECAUSE I MISS YOU ALL WAY TOO MUCH AND IT ISN'T FAIR >_< The end . . . . . . .","[1, 1, 5, 3, 0, 0, 0, 0, 0, 0]",0.8612367211679686,NotQuote
5246463752439002621,"got stung from poisonous plants in weed garden, this sucks, half done cutting hedges and starting to rain, to short to cut the middle of hedges, now what am i gonna do :(","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9109651726985869,NotQuote
7211933378015158493,": failed at pouring peas into the pan, they went all over the floor, all over the hob and even into the oven gloves!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8522432052852946,NotQuote
2701792862862678573,I want the 'Kokoro no Tamago' book... I wish DelRey would license it... Wait. I don't want DelRey anywhere near that book!! They killed the translations for Shugo Chara! enough!! I hope I can order it online...,"[7, 1, 3, 1, 1, 1, 1, 1, 1, 0]",0.8822934101148727,NotQuote
-8782936659673837890,"To all my friends and family who came over, FB messaged, texted and called to tell me Happy Birthday, from the bottom of my heart, you guys are awesome and I thank you.","[1, 1, 1, 3, 1, 1, 1, 1, 1, 0]",0.9156175045147044,NotQuote
-6050048947261843391,"horoscope:Tuesday, May 11th, 2010 Even if you have done a good  job of maintaining an even keel, the winds are picking up now and could  fill your sails. Logical Mercury is turning direct today in your 8th  House of Intimacy, which could tilt your passions toward or away from  someone. Your emotions will be intense whichever way you go. Don't try  to restrain yourself now; share with conviction what's in your heart.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9539274600259201,suspect
8313186618434209090,"did my speech today. Guess its nice to have it done and over with, although i did read like every other sentence from my Q-cards (i had the majority of it memorized before, ok? i just kinda forget it when i got up there:P) but anywho now i dont have to work on my speech on top of studying for geo and history","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",0.8659215343256388,NotQuote
-2576931546272332320,I know been gone for awhile . I'm back but will be watching my time more closely here. thank all of you for being precious friends and family.,"[5, 3, 1, 1, 5, 1, 1, 1, 5, 1]",0.9097788894932649,NotQuote
-8745145987555997086,Wow really? You don't care that i want to go home? You don't care that i am willing to walk? You just tell me not to get hit by a car. Bad parenting geez.,"[3, 3, 1, 5, 1, 1, 1, 1, 1, 0]",0.9424012433126456,quote
-1263587682255686818,my son turned one yesterday....... it seems like i just brought him home from the hospital not that long ago where is the time going,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7989457085368824,NotQuote
-1617952374798098500,its not bout findn da 1 2 mend da missn pieces of ur <//3 but 2 keep follown da missn pieces dat u come across while walkn down ur path leadn u 2 da 1 dat da pieces blong 2 if u hav faith & keep seekn 4 da owner w// patience due n good time both of u will open ur eyes 2 eachother & n dat moment u will hav put 2gether da pieces dat u thought were lost R n da hands of ur other formn both halves as 1 completen 1 another,"[5, 1, 3, 3, 1, 1, 1, 7, 1, 1]",0.8498694607399059,NotQuote
-8031857484094339181,"I get sooo happy to hear your small voice on the phone, but also I get sooo much sadder because I want to hold you my precious boy :) <3","[3, 1, 9, 1, 3, 1, 1, 1, 1, 3]",0.9050211849290385,NotQuote
-293391204143993963,went to cook eggs and got a tad carried away and made a fried breakfast fit for a king.........shame i'm not particularly hungry.,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 1]",0.8249207824585607,NotQuote
2302904555849883983,"Out losing at sum bingo. All Ive won was a cpu to play on. Ya'll send sum luck my way, the 750 gm next! BINGO!!","[1, 9, 1, 1, 1, 1, 1, 1, 1, 0]",0.8888470583766631,NotQuote
-4009819031928003568,When I get mad and I get pissed I grab out my pen and write out a list of all the assholes that wont be missed youve made my shit list L7?,"[5, 7, 9, 9, 3, 4, 4, 6, 5, 0]",0.9657506907157624,quote
9195096975705689124,Have you ever wished for an endless night? Lassoed the moon and the stars and pulled that rope tight. Have you ever held your breath and asked yourself will it ever get better than tonight? PINK: Glitter In the Air,"[9, 5, 3, 9, 1, 1, 3, 7, 0, 0]",0.9814928417866038,quote
-922737488348183458,"2 days ago,  I was having a look, in a book,  and I saw a pictured of a guy fried up above his knee.  I said I can relate, 'cause lately i've been  thinking of combustication as a welcome  vacation from the planet Earth.  Like, Gravity, Hypocracy, and the parrol's of being in 3D,  ..but thinking so much differently.","[5, 5, 5, 3, 1, 5, 9, 1, 9, 5]",0.9855427882968277,quote
-7971418695889160828,My tummy is peeling where I got burnt last week...ew. -├Å- and I made use of my MAD NINJA FLEXIBILITY SKILLZ today XD,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8754035401877508,NotQuote
-325266907111959050,"We touch I feel a rush, we clutch, it isn't much but it's enough to make me wonder what's in store for us","[5, 7, 5, 9, 5, 3, 5, 1, 0, 0]",0.9613577952007394,quote
-1115939732442299379,"My apartment building burned in a fire. Now I'm homeless until they move me into a new place. Could be this weekend, but most of my stuff will be a loss due to water damage. Is there any such thing as good luck?","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473322245795947,suspect
-3598499153983567387,"What a fantastic weekend! Had so much fun at Leigh, Heather, and Holly's birthday party. Last night at the Gypsy I saw people I hadn't seen in forever! My life is pretty darn great!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9002095661704054,NotQuote
-3496507748565581642,(918):  when she said she was from California you started sobbing. You begged her not to melt your popsicle because you paid good money for it and you just wanted to eat it in peace.,"[1, 5, 1, 1, 1, 1, 1, 1, 1, 0]",0.8961560053618693,NotQuote
-1271965214487523294,"Dad's home for a month, he's going to be there for my 18th birthday, and this is the longest I've get to see him since March of last year, not to mention Outdoor School, so why do I feel like I'm missing something?","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9437565621218282,suspect
1947412372517790032,"When you try your best but you don't succeed, when you get what you want but not what you need... Stuck in reverse...","[5, 5, 9, 3, 3, 1, 3, 7, 0, 0]",0.9663458654936864,quote
7881414442197290907,"So happy today ... ^___^ ... up until now, I can say that most of things that happening now isn't what I was expected. These are not what I prefer and some are unacceptable. But I've found my answers on the /WHY/"" questions and find certainty. Bad things happens all the time. We take care of it and work to overcome it.""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.888850706446598,NotQuote
-4294437090169609258,"Here s one for the day :  A man joined Facebook..  His son's status read the next day like this : /Dad joined fb!!! ... WTF!!! /""  Dad asked him wht was wtf?  Loving son replied /"" WELCOME TO FACEBOOK DAd!!!! /""""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.8500624981797893,NotQuote
8372694410759604813,In the dark blue sky you keep  And often thro' my curtains peep  For you never shut your eye  Til the sun is in the sky,"[1, 5, 1, 1, 9, 5, 1, 1, 1, 3]",0.9761029138937671,quote
-5434222511342572244,"was getting a fruit cup with those thin plastic lids...the ones that always squirt when you open them. sure enough the juice squirted all over my leg, and desk, and the floor. it was a mess, yet the only thing that came outta my mouth was /ohhh!/""...with a smile! it was the most carefree moment of my life.""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9199947142681639,NotQuote
-6066417047681606335,I thought I lost my first email account.... but I forgot that I changed the password from  pla********* to Pla***********,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7783919197552127,NotQuote
4895934428420929080,why do the adults in my life keep making me do things i obviously don't want to because they're too damn lazy to do it themselves? This is getting really annoting and I really hate walking around my neighborhood ronning errands for lazy people due to the fact that everytime I step out the house some hood rat and//or bum trys hitting on me. -_- fml,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9386600371121877,suspect
-7824924582583077290,"Wonder of the World, You've been so wonderful to me, and as long as I can speak, I will say so. Wonder of the world, You're on display for all to see, and for all eternity, I will say so.","[9, 9, 1, 5, 1, 1, 1, 1, 3, 1]",0.9469884261021073,quote
-3683185317686349629,"is at the frankfurt flughafen, waiting eagerly to check in and boad the plane! only 8.5 hrs left of sitting here!  oh my....","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8685941562602973,NotQuote
6302910877320924458,"Well, I have as much done as I can for my study abroad. Even now I'm thinking about packing, as far away as it is. Only adds to my nervousness. >_<","[3, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.8592266792690519,NotQuote
2733488232597357075,"Sent my computer off to be repaired last week, I got it back today. They didn't repair anything that needed to be repaired and they sat a soda on the lid and it SPILLED all over everything. (They didn't bother cleaning it up before returning it to me either.) Learn from my fail and never buy or own a dell computer. Their tech-support is pure shit and they don't get anything done the first time.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9245765102662743,suspect
